ID,Unnamed: 0,R_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age
829,829,Fabricio Werdum,Herb Dean,10/7/2017,"Las Vegas, Nevada, USA",1,FALSE,Heavyweight,3,1,0,0,11.15384615,8.384615385,8.461538462,6.153846154,70.38461538,36.69230769,8.615384615,5.615384615,66.84615385,31.23076923,0.307692308,9.461538462,8.846153846,1.153846154,0,87.46153846,48.46153846,0.572307692,0.230769231,2.307692308,0.538461538,0.153076923,105,64.15384615,6,4,5.384615385,3.769230769,6.769230769,4.923076923,55.76923077,19.69230769,2.461538462,2.153846154,49.84615385,16.07692308,0.307692308,9.769230769,6.923076923,0.230769231,0,65,26.76923077,0.440769231,0.076923077,0.923076923,0.615384615,0.196153846,76.15384615,37.15384615,30,614.6923077,3,0,0,3,4,2,0,9,Orthodox,193.04,195.58,231,40
830,830,Mara Romero Borella,Jason Herzog,10/7/2017,"Las Vegas, Nevada, USA",1,FALSE,Women's Flyweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,167.64,175.26,125,31
831,831,Beneil Dariush,Dan Miragliotta,10/7/2017,"Las Vegas, Nevada, USA",0,FALSE,Lightweight,3,1,0,0,15.09090909,9.818181818,12.45454545,8.090909091,57.36363636,22.81818182,6.545454545,4.454545455,54.18181818,19.63636364,0.272727273,7.090909091,5.909090909,1.818181818,0,76.36363636,35.36363636,0.474545455,0.454545455,3.181818182,0.818181818,0.264545455,84.45454545,42.36363636,5,3,15.36363636,9,6.636363636,4.363636364,59.36363636,20.81818182,2.272727273,1.818181818,48.72727273,14.27272727,0.272727273,4.181818182,3.727272727,0.727272727,0.090909091,68.27272727,27,0.406363636,0.545454545,1.454545455,0.363636364,0.204545455,82.18181818,38.18181818,23,553.8181818,0,0,1,3,1,3,0,8,Southpaw,177.8,182.88,155,28
832,832,Tom Duquesnoy,Chris Tognoni,10/7/2017,"Las Vegas, Nevada, USA",-1,FALSE,Bantamweight,3,0,1,0,15,14,20,17,26,18,3,1,28,16,2,6,6,0,0,49,36,0.73,0,0,0,0,49,36,1,0,14,11,24,15,48,21,1,1,53,20,0,6,6,0,0,73,37,0.5,0,4,2,0.5,80,42,2,328,0,0,0,0,1,0,0,1,Orthodox,170.18,172.72,135,24
833,833,Lando Vannata,Herb Dean,10/7/2017,"Las Vegas, Nevada, USA",0,FALSE,Lightweight,3,1,0,0,17.66666667,9.666666667,6.666666667,3.666666667,85,37,2.666666667,1.333333333,61.66666667,21.66666667,0.666666667,15,10.66666667,0,0,94.33333333,42,0.4,0,1,0.333333333,0.333333333,96,43.66666667,1,2,20,14.33333333,9,5.666666667,99,50,0,0,75.33333333,30,0,12.66666667,11.33333333,0,0,108,55.66666667,0.616666667,1,2.333333333,0.666666667,0.093333333,110.6666667,58.33333333,6,480.6666667,0,0,0,0,1,0,0,1,Orthodox,175.26,180.34,155,25
834,834,Pearl Gonzalez,Jason Herzog,10/7/2017,"Las Vegas, Nevada, USA",-1,FALSE,Women's Strawweight,3,1,0,0,4,2,2,2,109,34,1,1,101,28,0,7,7,2,0,112,37,0.33,1,3,2,0.66,118,43,0,1,21,16,1,1,167,48,1,1,140,26,0,8,8,4,0,169,50,0.29,3,1,1,1,188,65,3,825,0,0,0,0,0,0,0,0,Orthodox,162.56,172.72,115,31
835,835,Matt Schnell,Chris Tognoni,10/7/2017,"Las Vegas, Nevada, USA",1,FALSE,Flyweight,3,2,0,0,3.5,2.5,7.5,5,28.5,10,0.5,0,28.5,8.5,0,4.5,4,1,0,36.5,15,0.41,0.5,0.5,0.5,0.5,48,26,0,2,6,5.5,13,9,16,8.5,12.5,11.5,32,21,0.5,3.5,2.5,0.5,0,41.5,29,0.71,0.5,4.5,2,0.685,55,42,2,245.5,0,0,0,0,0,0,0,0,Orthodox,172.72,177.8,135,27
836,836,John Moraga,Jason Herzog,10/7/2017,"Las Vegas, Nevada, USA",1,FALSE,Flyweight,3,0,1,0,13.36363636,8.181818182,9.181818182,6.545454545,60.09090909,18.63636364,9.272727273,8,56.45454545,18.45454545,0.090909091,8.727272727,6.545454545,1.272727273,0.090909091,78.54545455,33.18181818,0.412727273,0.909090909,2.454545455,0.636363636,0.240909091,94.18181818,46.72727273,2,5,11.90909091,7.909090909,7.181818182,4.636363636,63.36363636,23.27272727,9,6.909090909,56.27272727,17.45454545,0.181818182,11.36363636,9.454545455,3.181818182,0,79.54545455,34.81818182,0.463636364,0.363636364,4.090909091,2.363636364,0.517272727,99.09090909,51.54545455,31,783,1,0,1,1,1,3,0,6,Orthodox,167.64,167.64,125,33
837,837,Thales Leites,Chris Tognoni,10/7/2017,"Las Vegas, Nevada, USA",-1,FALSE,Middleweight,3,0,1,0,3.611111111,2.055555556,5,2.777777778,48.11111111,15.88888889,9.166666667,6.388888889,53,18.05555556,0.222222222,5.666666667,4.944444444,3.388888889,0,62.27777778,25.05555556,0.408888889,0.944444444,6.444444444,1.777777778,0.285555556,78.27777778,39.38888889,5,6,6.277777778,4.333333333,6.444444444,4.5,64.88888889,26,6.888888889,5,62.83333333,22.94444444,0.111111111,9.111111111,8.222222222,0.5,0.111111111,78.22222222,35.5,0.422222222,0.166666667,0.555555556,0.333333333,0.067222222,90.77777778,46.77777778,48,739.0555556,1,0,1,4,2,5,0,12,Orthodox,185.42,198.12,185,36
838,838,Ovince Saint Preux,Leon Roberts,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Light Heavyweight,5,0,1,0,9.307692308,5.692307692,5.538461538,3.307692308,54.23076923,20.30769231,6.461538462,4.615384615,53,19.76923077,0.153846154,3.923076923,2.769230769,0.846153846,0.076923077,66.23076923,28.23076923,0.495384615,0.230769231,1.846153846,0.692307692,0.32,74.92307692,36.07692308,4,5,9.076923077,6,6.461538462,4.538461538,42.46153846,20.23076923,7.076923077,5.461538462,33.53846154,14.84615385,0.076923077,13.38461538,9.384615385,1.538461538,0,56,30.23076923,0.526923077,0.230769231,3.923076923,1.384615385,0.146153846,72.92307692,45.23076923,32,622,1,1,0,1,4,2,0,8,Southpaw,190.5,203.2,205,34
839,839,Claudia Gadelha,John Sharp,9/22/2017,"Saitama, Saitama, Japan",-1,FALSE,Women's Strawweight,3,0,2,0,11.83333333,7.833333333,11.33333333,7,102.3333333,38.33333333,9.666666667,6.833333333,109.1666667,42.5,0.166666667,2.333333333,1.833333333,3.166666667,0,123.3333333,52.16666667,0.393333333,0.833333333,7.833333333,4.5,0.676666667,151,77.33333333,2,2,16,12.5,15,10.16666667,131.8333333,46.33333333,1.5,0.833333333,119.1666667,34,0.166666667,13.16666667,10.83333333,0,0,148.3333333,57.33333333,0.326666667,0,1,0.166666667,0.083333333,166.6666667,72.66666667,18,880.5,1,0,0,3,0,1,0,4,Orthodox,162.56,160.02,115,28
840,840,Takanori Gomi,Steve Perceval,9/22/2017,"Saitama, Saitama, Japan",-1,FALSE,Lightweight,3,4,0,0,14,9,3.166666667,2.666666667,74.08333333,26.83333333,1.083333333,0.916666667,61,19.08333333,0.166666667,3.333333333,2.333333333,0.25,0.083333333,78.33333333,30.41666667,0.2825,0,0.333333333,0.083333333,0.041666667,87.41666667,39.25,2,8,8.75,6.333333333,2.75,1.916666667,73.08333333,28.83333333,5.166666667,3.416666667,68,24.25,0.25,4.25,3.583333333,0.916666667,0,81,34.16666667,0.41,0.833333333,2.5,1,0.365,98,49.83333333,22,439.1666667,0,0,1,1,2,0,0,4,Southpaw,170.18,177.8,155,39
841,841,Gokhan Saki,Greg Kleynjans,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Light Heavyweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,205,33
842,842,Teruto Ishihara,John Sharp,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Featherweight,3,2,0,0,12.2,7.4,4.4,2,67.2,32.2,3.6,2.6,55.4,22.2,1,7.6,7.2,0.4,0,75.2,36.8,0.514,0,1.2,0,0,79.8,40.4,2,3,9.8,6.6,6.6,4.4,74.4,28.6,4.8,3.2,66.4,22.6,0,9.6,7,1.8,0,85.8,36.2,0.426,0.4,3.6,3,0.68,101.2,50.4,12,637.2,0,0,0,0,2,0,0,2,Southpaw,170.18,175.26,135,26
843,843,Jussier Formiga,Leon Roberts,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Flyweight,3,1,0,0,4.555555556,3.111111111,3.666666667,2.888888889,34.77777778,9.777777778,2.555555556,1.666666667,34,9.111111111,0.111111111,2.444444444,2.111111111,2.555555556,0,41,14.33333333,0.344444444,0.333333333,3.888888889,1.333333333,0.264444444,61.11111111,31.77777778,3,4,13.11111111,8.444444444,11.22222222,7.666666667,54.22222222,11.66666667,9.666666667,6.222222222,57.77777778,14.22222222,0.333333333,4.222222222,2.888888889,0.444444444,0.555555556,75.11111111,25.55555556,0.33,0.111111111,3,0.444444444,0.212222222,105.5555556,52.88888889,22,705.4444444,0,0,0,4,0,1,0,5,Orthodox,165.1,170.18,125,32
844,844,Keita Nakamura,Greg Kleynjans,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Welterweight,3,1,0,0,4.428571429,2.857142857,5.857142857,3.857142857,72.28571429,22.85714286,7.142857143,4.142857143,79.28571429,27.14285714,0.428571429,1.571428571,0.857142857,1.857142857,0.285714286,85.28571429,30.85714286,0.371428571,0.571428571,3.285714286,2,0.475714286,117.1428571,57.14285714,1,5,14.42857143,11,12.14285714,8.285714286,89.85714286,35.42857143,17.85714286,9.285714286,95.71428571,32.85714286,0.142857143,9.714285714,9.142857143,1.142857143,0.142857143,119.8571429,53,0.452857143,0.428571429,4.142857143,1.571428571,0.521428571,146.2857143,76,20,833.7142857,0,0,0,0,0,2,0,2,Southpaw,180.34,185.42,170,33
845,845,Syuri Kondo,Steve Perceval,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Women's Strawweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,162.56,167.64,115,28
846,846,Shinsho Anzai,John Sharp,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Welterweight,3,0,1,0,4.5,4.5,10,8,30.5,18.5,0.5,0.5,32,19,0,4.5,3.5,1.5,0,41,27,0.65,0,6,1.5,0.59,64,45,1,1,6,5,9.5,7.5,39,17,7.5,6.5,50,26,0.5,0,0,0.5,0.5,56,31,0.545,0.5,1.5,0,0,72,45.5,4,452,0,0,0,0,0,0,1,1,Orthodox,170.18,177.8,170,31
847,847,Daichi Abe,Greg Kleynjans,9/22/2017,"Saitama, Saitama, Japan",1,FALSE,Welterweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,180.34,180.34,170,25
848,848,Luke Rockhold,Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",1,FALSE,Middleweight,5,1,0,0,8.428571429,6.857142857,2.857142857,2.142857143,29.42857143,14.42857143,17.85714286,13.14285714,37.28571429,18.85714286,0.285714286,4.428571429,4,1.428571429,0,50.14285714,29.71428571,0.59,0.857142857,0.857142857,0.428571429,0.214285714,59,37.71428571,5,2,4.857142857,3.285714286,1.428571429,1.428571429,33.71428571,13.14285714,1.714285714,1.428571429,28.57142857,9.285714286,0.428571429,3.428571429,3.428571429,0.571428571,0,36.85714286,16,0.42,0,1.285714286,0.428571429,0.071428571,40.28571429,19,12,363.8571429,2,0,0,0,2,3,0,5,Southpaw,190.5,195.58,185,32
849,849,Mike Perry,Keith Peterson,9/16/2017,"Pittsburgh, Pennsylvania, USA",1,FALSE,Welterweight,3,0,1,0,9.25,4.25,10,4.75,81.25,33,11,8.25,83.75,32.75,1.5,9.25,9,2,0,102.25,46,0.48,0,0,0,0,111,54.5,2,1,14.25,6.5,3,1.75,106.75,41.5,0.75,0.5,82.75,24.5,0.25,13.5,12.75,0,0,110.5,43.75,0.38,0,3.25,0.75,0.1625,111.25,44.5,9,590.75,0,0,0,0,3,0,0,3,Orthodox,177.8,180.34,170,26
850,850,Hector Lombard,Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",-1,FALSE,Middleweight,3,4,0,0,6.555555556,4.444444444,7.888888889,5.111111111,53.77777778,21.22222222,9.666666667,7.555555556,60.55555556,26.55555556,0.666666667,4.222222222,2.888888889,1.111111111,0,71.33333333,33.88888889,0.483333333,0.222222222,3.222222222,1.555555556,0.412222222,93,54.55555556,2,6,10.22222222,6.888888889,7.888888889,6.111111111,64.77777778,22,13.33333333,11.77777778,65.77777778,26,0.111111111,10,7,1.111111111,0,86,39.88888889,0.413333333,0.333333333,2.777777778,0.444444444,0.122222222,105.1111111,57.77777778,22,651,0,0,0,1,2,0,0,3,Southpaw,175.26,180.34,185,39
851,851,Gregor Gillespie,Rob Hinds,9/16/2017,"Pittsburgh, Pennsylvania, USA",1,FALSE,Lightweight,3,0,2,0,0.5,0,2.5,1.5,35,13.5,13.5,9.5,47,21,0.5,3.5,3.5,4.5,0,51,24.5,0.555,0,9.5,2.5,0.13,92.5,59,2,0,2.5,1,16.5,13.5,38.5,9.5,0.5,0.5,53,22.5,0,0,0,0,0,55.5,23.5,0.43,0,0,0,0,71,37.5,4,460.5,0,0,0,1,1,0,0,2,Orthodox,170.18,180.34,155,30
852,852,Kamaru Usman,Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",1,FALSE,Welterweight,3,0,5,0,17.2,12.2,7.2,5.2,58,23.8,33.6,24,73.8,34.2,0.2,7.8,6.6,4,0,98.8,53,0.554,0.4,8,4,0.502,163.4,111.6,5,0,6,4.4,4,3,47.4,14.4,0.4,0.4,43.6,11.4,0,2.2,2,0,0,51.8,17.8,0.37,0.2,0,0,0,56.4,22,14,795.8,1,0,0,4,0,1,0,5,Switch,182.88,193.04,170,30
853,853,Justin Ledet,Keith Peterson,9/16/2017,"Pittsburgh, Pennsylvania, USA",1,FALSE,Heavyweight,3,0,2,0,1,1,2,1.5,118,56,0.5,0.5,119.5,57,0,0,0,0.5,0,120.5,58,0.38,0.5,0.5,0.5,0.5,124,61,2,0,7.5,3.5,1,0.5,87.5,31.5,0,0,63,14,0,18,14.5,0,0,88.5,32,0.4,0,0.5,0,0,90,33.5,4,518,0,0,0,1,0,1,0,2,Orthodox,193.04,203.2,205,28
854,854,Anthony Rocco Martin,Rob Hinds,9/16/2017,"Pittsburgh, Pennsylvania, USA",-1,FALSE,Lightweight,3,0,3,0,4.428571429,3.428571429,6,3.857142857,72.71428571,27.14285714,2.428571429,1.714285714,71.28571429,24.57142857,0,5.428571429,4.714285714,1.714285714,0,81.14285714,32.71428571,0.377142857,0.857142857,4.428571429,1.142857143,0.354285714,96.71428571,45.42857143,3,3,18.57142857,13.14285714,7.571428571,5.571428571,80.14285714,33.57142857,0.142857143,0.142857143,54.85714286,15.28571429,0,14.42857143,10.85714286,0.857142857,0.142857143,87.85714286,39.28571429,0.395714286,0.428571429,1,0.428571429,0.165714286,97.14285714,47.57142857,17,672.1428571,0,0,0,2,0,2,0,4,Orthodox,182.88,185.42,170,27
855,855,Anthony Hamilton,Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",-1,FALSE,Heavyweight,3,2,0,0,17.5,16.25,14,10.625,13.875,5.25,11.75,10.875,20.125,8.875,0.125,2,1.625,0.625,0,39.625,26.75,0.49375,0,2.125,1.125,0.26,48.375,35,1,5,4.5,3.875,10.625,8.5,19.25,8.125,1.25,1.25,24,12.25,0.25,2.625,1.75,0.125,0,31.125,17.875,0.565,0.25,1.5,0.25,0.0725,43.375,29.375,13,356.125,0,0,0,1,2,0,0,3,Orthodox,195.58,193.04,260,37
856,856,Krzysztof Jotko,Rob Hinds,9/16/2017,"Pittsburgh, Pennsylvania, USA",-1,FALSE,Middleweight,3,1,0,0,11.875,8.875,15.25,12.75,52.5,15,9.5,6.875,59.625,20.375,0.125,5.75,5.375,1.75,0.375,77.25,34.625,0.455,0,2.375,1,0.36375,122.375,75.5,5,2,9,5,6.5,4.75,44.375,13.5,1.625,1.25,37.875,9.125,0,5.625,5.375,1.25,0.125,52.5,19.5,0.375,0.5,6.625,0.875,0.135,73.5,38,21,757.25,0,0,1,4,1,0,0,6,Southpaw,185.42,195.58,185,28
857,857,Jason Saggo,Keith Peterson,9/16/2017,"Pittsburgh, Pennsylvania, USA",-1,FALSE,Lightweight,3,1,0,0,7.2,3.2,1.8,0.8,45.8,14.4,15,10,45.8,15.8,0.2,9.6,6.2,4,0.4,62.6,25.2,0.436,0,4.6,1.8,0.306,87.6,44.6,2,2,5.4,4,5.4,3.6,40.6,17,14,8.8,49.4,22,0,5.2,3.4,0.2,0,60,29.4,0.462,0.2,2,1.6,0.692,80.8,48.2,11,653.6,0,0,1,0,2,0,0,3,Orthodox,180.34,180.34,155,31
858,858,Amanda Nunes,John McCarthy,9/9/2017,"Edmonton, Alberta, Canada",1,TRUE,Women's Bantamweight,5,0,5,0,3.625,2.125,1.375,0.625,23.5,12.875,19.75,10.75,36.625,19.125,0.25,4.375,3,1.25,0,44.625,24.25,0.5875,0.5,1.75,0.75,0.2275,55.125,32.625,5,1,2.75,1.75,2.75,1.75,14.625,4,6.875,4.875,19.75,8,0,1.75,0.875,0.875,0.125,24.25,10.625,0.3175,0.375,1.625,0.5,0.25,35.75,21.25,12,309.75,2,0,0,1,4,2,0,7,Orthodox,172.72,175.26,145,29
859,859,Neil Magny,Yves Lavigne,9/9/2017,"Edmonton, Alberta, Canada",-1,FALSE,Welterweight,3,0,1,0,10.6875,8,12.8125,9.8125,65.8125,24.5,19.3125,14.6875,80.875,36,0.0625,6.375,5,2.375,0.125,97.9375,49,0.4475,0.3125,4.6875,2.1875,0.478125,138.875,86.0625,7,4,7,4.125,6,3.5625,40.0625,14.375,9.1875,6.25,42,14.5,0.3125,6.25,5.5625,2.0625,0.1875,55.25,24.1875,0.4525,0.3125,4.4375,1.8125,0.433125,73.6875,40.125,43,727.3125,0,0,1,6,4,1,0,12,Orthodox,190.5,203.2,170,30
860,860,Henry Cejudo,Jerin Valel,9/9/2017,"Edmonton, Alberta, Canada",1,FALSE,Flyweight,3,2,0,0,28.66666667,21.33333333,23.66666667,14.66666667,87.83333333,31.83333333,5.666666667,3.666666667,82.66666667,25.16666667,0.333333333,5.833333333,3.666666667,1.166666667,0,117.1666667,50.16666667,0.421666667,0.166666667,5.833333333,1.833333333,0.451666667,147.6666667,78.16666667,4,2,18,11,11,7.166666667,109.8333333,27.66666667,0.5,0.166666667,97.16666667,21.16666667,0.166666667,6.166666667,2.833333333,0,0,121.3333333,35,0.33,0,0.833333333,0,0,131.8333333,44.66666667,16,778.1666667,1,0,1,3,0,0,0,4,Orthodox,162.56,162.56,135,30
861,861,Ilir Latifi,Dan Miragliotta,9/9/2017,"Edmonton, Alberta, Canada",1,FALSE,Light Heavyweight,3,1,0,0,2.75,1.75,2,1.25,26.625,8.125,1.875,1.125,25.375,6.875,0.375,2.375,1.875,0.25,0,30.5,10.5,0.41125,0.25,2.75,0.75,0.3225,32.5,12,3,3,4.875,1.75,0.875,0.625,33.5,15,1.25,1,28,12.5,0.125,2.75,2.375,0,0,35.625,16.625,0.3525,0,0.25,0,0,37.5,18.25,13,342.375,0,0,0,1,3,1,0,5,Orthodox,177.8,185.42,205,34
862,862,Jeremy Stephens,Jerin Valel,9/9/2017,"Edmonton, Alberta, Canada",1,FALSE,Featherweight,3,2,0,0,8.88,6.48,5.52,4.12,71.6,25,10.72,6.76,67.48,21.28,0.44,11.48,8.12,0.32,0.28,87.84,35.88,0.448,0.4,2.96,1.08,0.2828,105.32,52.4,3,13,9.36,6.4,5.48,3.8,74.08,27.08,4.76,3.04,65.52,19.84,0.08,9.44,7.68,2.36,0.24,84.32,33.92,0.3892,1.12,3.96,1.4,0.2656,108.28,55.48,68,760.52,0,0,1,5,5,0,1,12,Orthodox,172.72,180.34,145,31
863,863,Sara McMann,Yves Lavigne,9/9/2017,"Edmonton, Alberta, Canada",-1,FALSE,Women's Bantamweight,3,0,3,0,6.25,4.375,4.625,3.625,27.625,7.875,9.125,5.75,33,11.125,0.125,2.125,1.75,1.75,0,41.375,17.25,0.46875,0.375,3,1.75,0.55625,61.375,35.75,3,3,4.25,3.25,4,2.875,20.875,8,9.125,7.875,27.625,13.375,0.25,2.125,2.125,0.625,0.125,34,18.75,0.49375,0.5,0,0,0,69.5,51.75,15,466.375,1,0,1,1,1,2,0,5,Orthodox,167.64,167.64,135,36
864,864,Sarah Moras,Yves Lavigne,9/9/2017,"Edmonton, Alberta, Canada",1,FALSE,Women's Bantamweight,3,1,0,0,2,0.5,6,3.5,36.5,11.5,2.5,1.5,40.5,14,0,2.5,2,0.5,0.5,45,16.5,0.38,0.5,5,0.5,0.25,105,73,1,1,8,7,0,0,28.5,11,30.5,20,47.5,20.5,0,3.5,3.5,7,0.5,59,31,0.485,0,3.5,3,0.875,146,111.5,6,900,0,0,0,1,0,0,0,1,,170.18,170.18,135,29
865,865,Gavin Tucker,Kyle Cardinal,9/9/2017,"Edmonton, Alberta, Canada",-1,FALSE,Featherweight,3,0,1,0,25,12,4,2,159,53,0,0,120,25,0,18,18,0,0,163,55,0.33,0,1,1,1,168,60,1,0,5,0,3,1,84,9,0,0,80,9,0,2,1,0,0,87,10,0.11,0,0,0,0,88,10,3,900,0,0,0,1,0,0,0,1,Southpaw,167.64,167.64,145,31
866,866,Mitch Clarke,Jerin Valel,9/9/2017,"Edmonton, Alberta, Canada",-1,FALSE,Lightweight,3,2,0,0,6.333333333,3.833333333,6.666666667,4.666666667,58.66666667,17.66666667,2.166666667,0.666666667,50.16666667,11.83333333,0,11,7.333333333,0.333333333,0.333333333,67.5,23,0.321666667,0.333333333,2.666666667,0.5,0.061666667,93,45.66666667,2,4,5.333333333,3.833333333,3.666666667,2.833333333,38.33333333,16.83333333,12.66666667,9.333333333,47.16666667,23,0.166666667,2.166666667,2.166666667,3.166666667,0.666666667,54.66666667,29,0.523333333,0.666666667,4,2,0.525,83.83333333,55.5,14,609.6666667,0,0,0,1,0,1,0,2,Orthodox,177.8,185.42,155,31
867,867,Luis Henrique,Dan Miragliotta,9/9/2017,"Edmonton, Alberta, Canada",-1,FALSE,Heavyweight,3,1,0,0,3,3,7,4.75,12.75,4.5,12.75,8.25,28.25,13.5,0,1.25,1,2,0,32.5,17.5,0.5275,1,7.5,2.75,0.3925,86.5,56.5,2,2,4.75,4.5,9.5,8.25,22.75,8.5,7.5,6.25,33.25,17.25,0.25,1.75,1.25,0.75,0,39.75,23,0.48,0,0.75,0.25,0.125,93.5,70.5,10,642.25,0,0,0,0,0,2,0,2,Orthodox,187.96,187.96,243,24
868,868,Kajan Johnson,John McCarthy,9/9/2017,"Edmonton, Alberta, Canada",1,FALSE,Lightweight,3,0,2,0,8,4.333333333,5.333333333,4.666666667,59.33333333,19.33333333,17.33333333,11.33333333,70,27.33333333,0.333333333,4,3.666666667,1.333333333,0.333333333,82,35.33333333,0.413333333,0.333333333,6.666666667,2.333333333,0.236666667,84.33333333,37,2,1,6,2.666666667,4,2,57,18.33333333,8.666666667,4.666666667,57.66666667,17.66666667,0.666666667,6,4.666666667,1.333333333,0.666666667,69.66666667,25,0.37,0,3.666666667,0.666666667,0.206666667,96.33333333,50.66666667,9,840.3333333,0,0,0,2,0,0,0,2,Orthodox,180.34,190.5,155,33
869,869,Alexander Volkov,Marc Goddard,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",1,FALSE,Heavyweight,5,0,2,0,23,19,20.5,15.5,112.5,68,0,0,101.5,56,0,8.5,8.5,0,0,133,83.5,0.6,0,1,0.5,0.25,163,108,2,0,8,7,8.5,7,55.5,19,16,11.5,67.5,27,0.5,4.5,3.5,1.5,0,80,37.5,0.465,0,8,1,0.12,95.5,51,6,900,0,0,1,1,0,0,0,2,Orthodox,200.66,203.2,250,28
870,870,Siyar Bahadurzada,Leon Roberts,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",1,FALSE,Middleweight,3,0,1,0,11.25,8,15.25,10.25,39.5,11.75,16.75,12,56.25,23.75,0.25,4,2.25,1,0.25,71.5,34,0.4775,0.25,1.25,1,0.375,111.5,70.25,1,2,7.5,5.25,12.25,7,23.75,11.25,14.5,6.75,37.75,15,0,5.25,4.75,3.5,0,50.5,25,0.3675,0.25,5.75,1.75,0.3,116.75,87.75,10,673.25,0,0,0,0,1,1,0,2,Orthodox,180.34,185.42,170,33
871,871,Marion Reneau,Kevin Sataki,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",1,FALSE,Women's Bantamweight,3,1,0,0,14.5,9.333333333,14,8.5,96.83333333,33.33333333,9.166666667,7,96.16666667,32.33333333,0,9.333333333,7.166666667,0.833333333,0,120,48.83333333,0.395,0.5,0.333333333,0.333333333,0.333333333,145.3333333,67.83333333,2,3,20.5,12,5.5,3.5,102.5,31.33333333,2.666666667,0.833333333,77.33333333,15.33333333,0.166666667,12.83333333,8.333333333,0.333333333,0,110.6666667,35.66666667,0.343333333,0,2.333333333,1,0.416666667,123.1666667,45.33333333,16,749.5,0,0,0,1,1,1,0,3,Orthodox,167.64,172.72,135,40
